Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
586,17778,036.7 115.0,19-4909BD-HY-250-1006-03671150-0075A-7,75,10.16,32.805,5.93,25.213,92.9,258.3207,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.86,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,75.0,10.16,10.15,32.805,25.21,276.1,0.27,5.93,92.9,,0.86,,,,,,75.0,,,,,,,,
458,13839,082.0 087.0,19-4907HO-HY-194-0236-08200870-0010A-7,10,15.49,33.242,3.59,24.511,63.1,156.4936,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.43,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,10.0,15.49,15.49,33.242,24.51,341.7,0.03,3.59,63.1,,0.43,,,,,,10.0,,,,,,,,
579,17567,044.0 049.0,19-4909BD-HY-248-0400-04400490-0314A-3,314,6.6,34.05,1.19,26.728,17.3,51.76191,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,2.67,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,314.0,6.6,6.57,34.05,26.72,135.3,0.55,1.19,17.3,,2.67,,,,,,316.0,,,,,,,,
1104,34069,070.0 070.0,19-5003BD-HY-095-0548-07000700-0096A-3,96,9.54,33.22,4.77,25.64,73.9,207.7027,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,96.0,9.54,9.53,33.22,25.64,235.8,0.27,4.77,73.9,,,,,,,,96.0,,,,,,,,
990,30580,090.0 090.0,19-5002CR-HY-037-0724-09000900-0125A-7,125,13.43,33.368,5.21,25.047,87.8,226.9931,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.62,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,125.0,13.43,13.41,33.368,25.04,293.8,0.39,5.21,87.8,,0.62,,,,,,126.0,,,,,,,,
216,6525,033.3 055.0,19-4905HO-HY-124-2254-03330550-0291A-3,291,6.2,33.86,1.72,26.63,24.8,74.82267,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,291.0,6.2,6.17,33.86,26.63,144.0,0.58,1.72,24.8,,,,,,,,293.0,,,,,,,,
483,14619,026.7 033.0,19-4908BD-HY-222-1800-02670330-0298A-3,298,5.86,34.0,1.84,26.783,26.3,80.03093,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,3.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,298.0,5.86,5.83,34.0,26.78,129.4,0.56,1.84,26.3,,3.0,,,,,,300.0,,,,,,,,
919,28296,072.0 060.0,19-5001CR-HY-007-1600-07200600-0075A-7,75,10.12,33.53,3.64,25.786,57.2,158.4759,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,1.7,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,75.0,10.12,10.11,33.53,25.78,221.7,0.18,3.64,57.2,,1.7,,,,,,75.0,,,,,,,,
344,10388,112.0 117.0,19-4906HO-HY-156-0054-11201170-0075A-3,75,16.0,33.87,5.1,24.882,90.8,222.2363,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,75.0,16.0,15.99,33.87,24.88,308.4,0.25,5.1,90.8,,,,,,,,75.0,,,,,,,,
156,4714,102.0 094.0,19-4904NS-HY-099-2206-10200940-0000B-3,0,14.8,33.58,4.79,24.921,83.1,208.7199,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.52,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,0.0,14.8,14.8,33.58,24.92,302.3,0.0,4.79,83.1,,0.52,,,,,,0.0,,,,,,,,
1082,33391,050.0 060.0,19-5003BD-HY-068-0524-05000600-0800A-7,800,4.27,34.363,,27.258,,,,7.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,800.0,4.27,4.21,34.363,27.25,88.5,1.16,,,,,,,,,,807.0,,,,,,,,
656,20037,050.0 095.0,19-4909HO-HY-250-0854-05000950-0320A-3,320,6.25,34.0,1.94,26.734,28.0,84.38447,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,2.6,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,320.0,6.25,6.22,34.0,26.73,134.6,0.71,1.94,28.0,,2.6,,,,,,322.0,,,,,,,,
134,4088,124.0 093.0,19-4904NS-HY-093-0900-12400930-0169A-3,169,10.34,33.86,3.08,26.008,48.7,134.066,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,1.63,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,169.0,10.34,10.32,33.86,26.0,202.8,0.47,3.08,48.7,,1.63,,,,,,170.0,,,,,,,,
155,4686,102.0 084.0,19-4904NS-HY-099-1654-10200840-0024A-3,24,14.71,33.55,5.75,24.918,99.6,250.5518,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.41,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,24.0,14.71,14.71,33.55,24.91,303.3,0.07,5.75,99.6,,0.41,,,,,,24.0,,,,,,,,
517,15676,112.0 088.0,19-4908CR-HY-221-1636-11200880-0573A-3,573,5.93,34.27,0.37,26.991,5.3,16.08992,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,2.87,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,573.0,5.93,5.88,34.27,26.99,113.6,1.13,0.37,5.3,,2.87,,,,,,577.0,,,,,,,,
984,30386,070.0 090.0,19-5002CR-HY-034-0736-07000900-0106A-3,106,11.3,33.51,5.4,25.564,87.1,235.1526,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.9,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,106.0,11.3,11.29,33.51,25.56,243.6,0.31,5.4,87.1,,0.9,,,,,,107.0,,,,,,,,
1095,33806,040.0 060.0,19-5003BD-HY-072-1224-04000600-1100A-7,1100,3.32,34.466,,27.437,,,,7.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1100.0,3.32,3.24,34.466,27.43,72.2,1.36,,,,,,,,,,1110.0,,,,,,,,
46,1406,102.0 064.0,19-4903NS-HY-065-0800-10200640-1253A-3,1253,3.33,34.45,,27.424,,,,3.0,2.0,,2.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1253.0,3.33,3.24,34.45,27.42,74.6,1.54,,,,,,,,,,1264.0,,,,,,,,
188,5712,059.0 107.0,19-4905CR-HY-130-1100-05901070-1100A-7,1100,3.33,34.464,0.64,27.434,8.6,27.81921,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.25,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1100.0,3.33,3.25,34.464,27.43,72.5,1.51,0.64,8.6,,3.25,,,,,,1110.0,,,,,,,,
989,30561,090.0 100.0,19-5002CR-HY-037-0112-09001000-0798A-3,798,4.68,34.4,0.35,27.243,4.9,15.21646,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,2.99,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,798.0,4.68,4.62,34.4,27.24,90.7,1.29,0.35,4.9,,2.99,,,,,,804.0,,,,,,,,
722,22174,092.0 044.0,19-4910CR-HY-277-0406-09200440-0873A-3,873,4.74,34.45,0.5,27.277,7.0,21.73708,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,873.0,4.74,4.67,34.45,27.27,88.5,1.19,0.5,7.0,,,,,,,,880.0,,,,,,,,
219,6623,043.3 058.0,19-4905HO-HY-127-0012-04330580-0900A-7,900,4.44,34.42,0.33,27.286,4.6,14.34635,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,900.0,4.44,4.37,34.42,27.28,87.3,1.17,0.33,4.6,,,,,,,,908.0,,,,,,,,
852,26270,101.0 044.0,19-4911CR-HY-318-1836-10100440-1206A-3,1206,3.45,34.56,0.85,27.5,11.5,36.94501,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,3.15,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1206.0,3.45,3.36,34.56,27.5,67.6,1.46,0.85,11.5,,3.15,,,,,,1217.0,,,,,,,,
686,21019,081.0 107.0,19-4909HO-HY-260-0754-08101070-0879A-3,879,4.0,34.47,0.54,27.371,7.4,23.4739,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,879.0,4.0,3.93,34.47,27.37,78.1,1.35,0.54,7.4,,,,,,,,886.0,,,,,,,,
754,23169,103.3 128.0,19-4910CR-HY-286-0530-10331280-0075A-3,75,15.71,33.75,5.47,24.855,96.8,238.3656,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,75.0,15.71,15.7,33.75,24.85,311.0,0.26,5.47,96.8,,,,,,,,75.0,,,,,,,,
405,12213,103.3 128.0,19-4907CR-HY-185-1736-10331280-0700A-7,700,5.3,34.426,0.36,27.192,5.1,15.65199,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.22,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,700.0,5.3,5.24,34.426,27.19,95.5,1.21,0.36,5.1,,3.22,,,,,,705.0,,,,,,,,
1110,34267,070.0 130.0,19-5003BD-HY-096-2136-07001300-0125A-7,125,10.68,33.273,5.31,25.49,84.3,231.25,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,125.0,10.68,10.67,33.273,25.49,251.0,0.39,5.31,84.3,,,,,,,,126.0,,,,,,,,
699,21441,025.0 111.0,19-4910BD-HY-282-0924-02501110-0800A-7,800,3.9,,,,,,,7.0,2.0,,,9.0,9.0,9.0,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,800.0,3.9,,,,,,,,,,,,,,,808.0,,,,,,,,
564,17134,070.0 095.0,19-4908HO-HY-230-0054-07000950-0250A-7,250,7.46,34.032,2.62,26.596,38.9,113.9778,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,1.9,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,250.0,7.46,7.44,34.032,26.59,147.4,0.6,2.62,38.9,,1.9,,,,,,251.0,,,,,,,,
774,23836,056.7 136.0,19-4910HO-HY-281-2100-05671360-0350A-3,350,6.24,33.96,2.42,26.704,34.9,105.2662,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,2.08,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,350.0,6.24,6.21,33.96,26.7,137.8,0.84,2.42,34.9,,2.08,,,,,,352.0,,,,,,,,
1054,32510,100.0 120.0,19-5002HO-HY-041-2012-10001200-0190A-3,190,10.13,33.69,4.47,25.911,70.3,194.5882,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,1.36,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,190.0,10.13,10.11,33.69,25.91,212.3,0.55,4.47,70.3,,1.36,,,,,,191.0,,,,,,,,
271,8192,092.0 098.0,19-4905NS-HY-132-2318-09200980-0025A-3,25,15.37,33.48,5.54,24.721,97.2,241.4476,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.41,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,25.0,15.37,15.37,33.48,24.72,322.1,0.08,5.54,97.2,,0.41,,,,,,25.0,,,,,,,,
328,9903,102.0 103.0,19-4906HO-HY-151-2218-10201030-0075A-7,75,14.62,33.655,5.43,25.02,93.9,236.5844,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,75.0,14.62,14.61,33.655,25.02,295.1,0.24,5.43,93.9,,,,,,,,75.0,,,,,,,,
793,24419,069.0 144.0,19-4910HO-HY-290-0754-06901440-1000A-7,1000,3.56,34.446,0.59,27.397,8.0,25.64676,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.29,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1000.0,3.56,3.49,34.446,27.39,75.7,1.5,0.59,8.0,,3.29,,,,,,1008.0,,,,,,,,
859,26486,103.3 111.0,19-4911CR-HY-320-1142-10331110-1201A-3,1201,3.47,34.54,0.89,27.482,12.0,38.68428,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,3.18,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1201.0,3.47,3.38,34.54,27.48,69.3,1.63,0.89,12.0,,3.18,,,,,,1211.0,,,,,,,,
422,12725,112.0 098.0,19-4907CR-HY-190-0554-11200980-0150A-7,150,10.84,33.452,4.23,25.602,67.5,184.196,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.67,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,150.0,10.84,10.82,33.452,25.6,240.9,0.47,4.23,67.5,,0.67,,,,,,151.0,,,,,,,,
827,25504,029.0 083.0,19-4911BD-HY-329-0336-02900830-0900A-7,900,3.81,,,,,,,7.0,2.0,,,9.0,9.0,9.0,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,900.0,3.81,,,,,,,,,,,,,,,909.0,,,,,,,,
196,5924,049.0 114.0,19-4905CR-HY-132-1806-04901140-0093A-3,93,8.92,32.81,6.1,25.418,92.9,265.6731,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,1.01,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,93.0,8.92,8.91,32.81,25.41,256.7,0.27,6.1,92.9,,1.01,,,,,,93.0,,,,,,,,
973,30035,050.0 060.0,19-5002BD-HY-048-0224-05000600-0075A-3,75,8.41,32.81,5.45,25.495,82.1,237.3459,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,75.0,8.41,8.4,32.81,25.49,249.0,0.21,5.45,82.1,,,,,,,,75.0,,,,,,,,
372,11233,031.0 065.0,19-4907BD-HY-189-1224-03100650-0361A-3,361,6.44,33.95,2.62,26.671,38.0,113.9695,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,361.0,6.44,6.41,33.95,26.67,141.3,0.72,2.62,38.0,,,,,,,,364.0,,,,,,,,
535,16256,092.0 127.0,19-4908CR-HY-226-1854-09201270-1200A-7,1200,3.38,34.523,0.94,27.477,12.7,40.85775,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.28,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1200.0,3.38,3.29,34.523,27.47,69.5,1.65,0.94,12.7,,3.28,,,,,,1210.0,,,,,,,,
342,10329,112.0 098.0,19-4906HO-HY-155-1500-11200980-0075A-7,75,15.08,33.657,5.32,24.922,92.9,231.8139,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,75.0,15.08,15.07,33.657,24.92,304.4,0.25,5.32,92.9,,,,,,,,75.0,,,,,,,,
920,28324,072.0 060.0,19-5001CR-HY-007-1800-07200600-0009A-3,9,11.82,33.42,5.36,25.396,87.4,233.4489,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.71,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,11.82,11.82,33.42,25.39,257.3,0.02,5.36,87.4,,0.71,,,,,,9.0,,,,,,,,
650,19854,092.0 048.0,19-4909CR-HY-259-0948-09200480-0900A-7,900,4.44,34.474,0.48,27.329,6.6,20.86654,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.38,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,900.0,4.44,4.37,34.474,27.32,83.3,1.24,0.48,6.6,,3.38,,,,,,907.0,,,,,,,,
894,27527,071.0 076.0,19-4911HO-HY-320-2236-07100760-0030A-7,30,12.83,,5.66,,,,,7.0,2.0,,,9.0,9.0,,9.0,9.0,,9.0,,9.0,0.9,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,30.0,12.83,,,,,,5.66,,,0.9,,,,,,30.0,,,,,,,,
617,18767,126.0 122.0,19-4909CR-HY-250-0506-12601220-1000A-7,1000,4.29,34.488,0.64,27.357,8.8,27.82129,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.48,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1000.0,4.29,4.21,34.488,27.35,81.4,1.51,0.64,8.8,,3.48,,,,,,1008.0,,,,,,,,
230,6946,026.0 102.0,19-4905HO-HY-130-0936-02601020-0086A-3,86,10.28,32.81,5.6,25.197,87.9,243.9492,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,86.0,10.28,10.27,32.81,25.19,277.8,0.25,5.6,87.9,,,,,,,,86.0,,,,,,,,
899,27690,069.0 135.0,19-4911HO-HY-322-0724-06901350-0101A-3,101,12.3,,5.63,,,,,3.0,2.0,,,9.0,9.0,,9.0,9.0,,9.0,,9.0,0.52,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,101.0,12.3,,,,,,5.63,,,0.52,,,,,,102.0,,,,,,,,
319,9613,092.0 088.0,19-4906HO-HY-149-1106-09200880-0050A-7,50,13.66,33.311,5.82,24.954,98.5,253.593,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,50.0,13.66,13.65,33.311,24.95,300.5,0.16,5.82,98.5,,,,,,,,50.0,,,,,,,,
842,25950,112.0 107.0,19-4911CR-HY-315-2336-11201070-0156A-3,156,10.78,33.6,4.54,25.728,72.4,197.6707,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,1.15,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,156.0,10.78,10.76,33.6,25.72,229.1,0.5,4.54,72.4,,1.15,,,,,,157.0,,,,,,,,
1046,32254,110.0 040.0,19-5002HO-HY-039-1036-11000400-1100A-7,1100,3.69,34.515,0.77,27.44,10.5,33.46979,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.14,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1100.0,3.69,3.61,34.515,27.44,73.0,1.42,0.77,10.5,,3.14,,,,,,1109.0,,,,,,,,
529,16044,102.0 094.0,19-4908CR-HY-224-2342-10200940-0900A-7,900,4.46,34.437,0.51,27.297,7.1,22.17139,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,2.97,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,900.0,4.46,4.39,34.437,27.29,86.3,1.45,0.51,7.1,,2.97,,,,,,907.0,,,,,,,,
817,25196,024.0 051.0,19-4911BD-HY-323-1842-02400510-0800A-7,800,3.94,34.356,0.38,27.286,5.2,16.52003,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.39,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,800.0,3.94,3.88,34.356,27.28,85.2,1.1,0.38,5.2,,3.39,,,,,,807.0,,,,,,,,
675,20642,071.0 085.0,19-4909HO-HY-257-0442-07100850-0093A-3,93,10.77,33.51,4.92,25.658,78.4,214.2305,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,1.37,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,93.0,10.77,10.76,33.51,25.65,234.3,0.32,4.92,78.4,,1.37,,,,,,93.0,,,,,,,,
737,22631,112.0 088.0,19-4910CR-HY-282-0524-11200880-0047A-3,47,16.71,33.75,5.94,24.626,107.2,258.9046,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,47.0,16.71,16.7,33.75,24.62,332.0,0.18,5.94,107.2,,,,,,,,47.0,,,,,,,,
470,14232,036.0 125.0,19-4908BD-HY-217-1318-03601250-0700A-7,700,4.34,34.244,0.64,27.155,8.8,27.82676,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.56,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,700.0,4.34,4.29,34.244,27.15,97.3,1.16,0.64,8.8,,3.56,,,,,,706.0,,,,,,,,
613,18622,124.0 083.0,19-4909CR-HY-249-0800-12400830-0049A-3,49,18.66,33.89,,24.262,,,,3.0,2.0,,2.0,,9.0,9.0,,9.0,,9.0,,9.0,0.58,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,49.0,18.66,18.65,33.89,24.26,366.9,0.2,,,,0.58,,,,,,49.0,,,,,,,,
135,4105,125.0 102.0,19-4904NS-HY-093-1554-12501020-0010A-7,10,16.46,33.905,5.55,24.801,99.8,241.8645,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,10.0,16.46,16.46,33.905,24.8,314.0,0.03,5.55,99.8,,,,,,,,10.0,,,,,,,,
413,12452,102.0 054.0,19-4907CR-HY-187-1806-10200540-0144A-3,144,9.86,33.78,3.48,26.026,54.5,151.4745,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,1.96,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,144.0,9.86,9.84,33.78,26.02,200.3,0.4,3.48,54.5,,1.96,,,,,,145.0,,,,,,,,
621,18891,112.0 117.0,19-4909CR-HY-251-1748-11201170-0100A-7,100,15.93,33.863,5.61,24.893,99.7,244.4573,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.53,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,100.0,15.93,15.91,33.863,24.89,308.2,0.35,5.61,99.7,,0.53,,,,,,100.0,,,,,,,,
170,5148,081.0 097.0,19-4905CR-HY-123-2318-08100970-0250A-7,250,8.35,33.992,2.32,26.434,35.1,100.9429,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,2.3,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,250.0,8.35,8.32,33.992,26.43,163.2,0.62,2.32,35.1,,2.3,,,,,,251.0,,,,,,,,
909,27993,082.0 067.0,19-4911HO-HY-324-2300-08200670-0023A-3,23,15.56,,5.55,,,,,3.0,2.0,,,9.0,9.0,,9.0,9.0,,9.0,,9.0,0.39,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,23.0,15.56,,,,,,5.55,,,0.39,,,,,,23.0,,,,,,,,
919,28318,072.0 060.0,19-5001CR-HY-007-1600-07200600-0900A-7,900,4.1,34.436,0.49,27.334,6.7,21.30116,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.56,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,900.0,4.1,4.03,34.436,27.33,82.0,1.16,0.49,6.7,,3.56,,,,,,908.0,,,,,,,,
585,17738,038.0 106.0,19-4909BD-HY-250-0254-03801060-0000B-3,0,18.91,32.35,5.23,23.021,97.7,228.3158,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.46,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,0.0,18.91,18.91,32.35,23.02,483.5,0.0,5.23,97.7,,0.46,,,,,,0.0,,,,,,,,
49,1482,101.0 034.0,19-4903NS-HY-066-0306-10100340-0125A-7,125,9.39,33.635,,25.99,,,,7.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,125.0,9.39,9.38,33.635,25.99,203.2,0.31,,,,,,,,,,126.0,,,,,,,,
712,21856,022.0 060.0,19-4910BD-HY-286-1406-02200600-0300A-7,300,6.1,33.919,3.26,26.689,46.8,141.8069,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,2.19,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,300.0,6.1,6.07,33.919,26.68,138.4,0.67,3.26,46.8,,2.19,,,,,,302.0,,,,,,,,
